XM_047340729.1#LOC118105716	<A HREF="https://www.ncbi.nlm.nih.gov/nuccore/XM_047340729.1" target=_blank>XM_047340729.1</A>
XM_047340722.1#LOC124852240	<A HREF="https://www.ncbi.nlm.nih.gov/nuccore/XM_047340722.1" target=_blank>XM_047340722.1</A>
XM_035153730.2#c1qtnf4	<A HREF="https://www.ncbi.nlm.nih.gov/nuccore/XM_035153730.2" target=_blank>XM_035153730.2</A>
XM_035163835.2#ndufs3	<A HREF="https://www.ncbi.nlm.nih.gov/nuccore/XM_035163835.2" target=_blank>XM_035163835.2</A>
XM_035159374.2#ptpmt1	<A HREF="https://www.ncbi.nlm.nih.gov/nuccore/XM_035159374.2" target=_blank>XM_035159374.2</A>
XM_035159336.2#prc1b	<A HREF="https://www.ncbi.nlm.nih.gov/nuccore/XM_035159336.2" target=_blank>XM_035159336.2</A>
XM_035159349.2#prc1b	<A HREF="https://www.ncbi.nlm.nih.gov/nuccore/XM_035159349.2" target=_blank>XM_035159349.2</A>
XM_035159358.2#prc1b	<A HREF="https://www.ncbi.nlm.nih.gov/nuccore/XM_035159358.2" target=_blank>XM_035159358.2</A>
XM_035159345.2#prc1b	<A HREF="https://www.ncbi.nlm.nih.gov/nuccore/XM_035159345.2" target=_blank>XM_035159345.2</A>
XM_035180828.2#vps33b	<A HREF="https://www.ncbi.nlm.nih.gov/nuccore/XM_035180828.2" target=_blank>XM_035180828.2</A>
XM_035181414.2#hddc3	<A HREF="https://www.ncbi.nlm.nih.gov/nuccore/XM_035181414.2" target=_blank>XM_035181414.2</A>
XM_035181252.2#hddc3	<A HREF="https://www.ncbi.nlm.nih.gov/nuccore/XM_035181252.2" target=_blank>XM_035181252.2</A>
XM_035181326.2#hddc3	<A HREF="https://www.ncbi.nlm.nih.gov/nuccore/XM_035181326.2" target=_blank>XM_035181326.2</A>
XM_035181136.2#mfap1	<A HREF="https://www.ncbi.nlm.nih.gov/nuccore/XM_035181136.2" target=_blank>XM_035181136.2</A>
XM_035181533.2#hypk	<A HREF="https://www.ncbi.nlm.nih.gov/nuccore/XM_035181533.2" target=_blank>XM_035181533.2</A>
XM_035180944.1#serinc4	<A HREF="https://www.ncbi.nlm.nih.gov/nuccore/XM_035180944.1" target=_blank>XM_035180944.1</A>
XM_035181025.1#serinc4	<A HREF="https://www.ncbi.nlm.nih.gov/nuccore/XM_035181025.1" target=_blank>XM_035181025.1</A>
XM_035180461.2#adamtsl5	<A HREF="https://www.ncbi.nlm.nih.gov/nuccore/XM_035180461.2" target=_blank>XM_035180461.2</A>
XM_035180116.2#adamtsl5	<A HREF="https://www.ncbi.nlm.nih.gov/nuccore/XM_035180116.2" target=_blank>XM_035180116.2</A>
XM_035180554.2#adamtsl5	<A HREF="https://www.ncbi.nlm.nih.gov/nuccore/XM_035180554.2" target=_blank>XM_035180554.2</A>
XM_035180711.2#adamtsl5	<A HREF="https://www.ncbi.nlm.nih.gov/nuccore/XM_035180711.2" target=_blank>XM_035180711.2</A>
XM_035180204.2#adamtsl5	<A HREF="https://www.ncbi.nlm.nih.gov/nuccore/XM_035180204.2" target=_blank>XM_035180204.2</A>
XM_035180638.2#adamtsl5	<A HREF="https://www.ncbi.nlm.nih.gov/nuccore/XM_035180638.2" target=_blank>XM_035180638.2</A>
XM_035180288.2#adamtsl5	<A HREF="https://www.ncbi.nlm.nih.gov/nuccore/XM_035180288.2" target=_blank>XM_035180288.2</A>
XM_035152277.2#crtc3	<A HREF="https://www.ncbi.nlm.nih.gov/nuccore/XM_035152277.2" target=_blank>XM_035152277.2</A>
XM_035152284.2#crtc3	<A HREF="https://www.ncbi.nlm.nih.gov/nuccore/XM_035152284.2" target=_blank>XM_035152284.2</A>
XM_047340715.1#LOC124852238	<A HREF="https://www.ncbi.nlm.nih.gov/nuccore/XM_047340715.1" target=_blank>XM_047340715.1</A>
XM_035158801.2#cartl	<A HREF="https://www.ncbi.nlm.nih.gov/nuccore/XM_035158801.2" target=_blank>XM_035158801.2</A>
XM_035157494.2#LOC118109989	<A HREF="https://www.ncbi.nlm.nih.gov/nuccore/XM_035157494.2" target=_blank>XM_035157494.2</A>
XM_035153253.1#LOC118105441	<A HREF="https://www.ncbi.nlm.nih.gov/nuccore/XM_035153253.1" target=_blank>XM_035153253.1</A>
XM_035153246.1#LOC118105441	<A HREF="https://www.ncbi.nlm.nih.gov/nuccore/XM_035153246.1" target=_blank>XM_035153246.1</A>
XM_035153230.2#tubgcp4	<A HREF="https://www.ncbi.nlm.nih.gov/nuccore/XM_035153230.2" target=_blank>XM_035153230.2</A>
XM_035153147.2#tp53bp1	<A HREF="https://www.ncbi.nlm.nih.gov/nuccore/XM_035153147.2" target=_blank>XM_035153147.2</A>
XM_047339566.1#tp53bp1	<A HREF="https://www.ncbi.nlm.nih.gov/nuccore/XM_047339566.1" target=_blank>XM_047339566.1</A>
XM_047339567.1#tp53bp1	<A HREF="https://www.ncbi.nlm.nih.gov/nuccore/XM_047339567.1" target=_blank>XM_047339567.1</A>
XM_035153172.2#tp53bp1	<A HREF="https://www.ncbi.nlm.nih.gov/nuccore/XM_035153172.2" target=_blank>XM_035153172.2</A>
XM_035153214.2#tp53bp1	<A HREF="https://www.ncbi.nlm.nih.gov/nuccore/XM_035153214.2" target=_blank>XM_035153214.2</A>
XM_035153181.2#tp53bp1	<A HREF="https://www.ncbi.nlm.nih.gov/nuccore/XM_035153181.2" target=_blank>XM_035153181.2</A>
XM_035153199.2#tp53bp1	<A HREF="https://www.ncbi.nlm.nih.gov/nuccore/XM_035153199.2" target=_blank>XM_035153199.2</A>
XM_035164453.2#map1aa	<A HREF="https://www.ncbi.nlm.nih.gov/nuccore/XM_035164453.2" target=_blank>XM_035164453.2</A>
XM_035164461.2#map1aa	<A HREF="https://www.ncbi.nlm.nih.gov/nuccore/XM_035164461.2" target=_blank>XM_035164461.2</A>
XM_035149841.1#ppip5k1a	<A HREF="https://www.ncbi.nlm.nih.gov/nuccore/XM_035149841.1" target=_blank>XM_035149841.1</A>
XM_035149758.1#ppip5k1a	<A HREF="https://www.ncbi.nlm.nih.gov/nuccore/XM_035149758.1" target=_blank>XM_035149758.1</A>
XM_035149578.1#ppip5k1a	<A HREF="https://www.ncbi.nlm.nih.gov/nuccore/XM_035149578.1" target=_blank>XM_035149578.1</A>
XM_035149726.1#ppip5k1a	<A HREF="https://www.ncbi.nlm.nih.gov/nuccore/XM_035149726.1" target=_blank>XM_035149726.1</A>
XM_035149500.1#ppip5k1a	<A HREF="https://www.ncbi.nlm.nih.gov/nuccore/XM_035149500.1" target=_blank>XM_035149500.1</A>
XM_035149647.1#ppip5k1a	<A HREF="https://www.ncbi.nlm.nih.gov/nuccore/XM_035149647.1" target=_blank>XM_035149647.1</A>
XM_035155043.2#LOC118106468	<A HREF="https://www.ncbi.nlm.nih.gov/nuccore/XM_035155043.2" target=_blank>XM_035155043.2</A>
XM_035155054.2#LOC118106478	<A HREF="https://www.ncbi.nlm.nih.gov/nuccore/XM_035155054.2" target=_blank>XM_035155054.2</A>
XM_035155065.2#LOC118106478	<A HREF="https://www.ncbi.nlm.nih.gov/nuccore/XM_035155065.2" target=_blank>XM_035155065.2</A>
XM_035155078.2#LOC118106485	<A HREF="https://www.ncbi.nlm.nih.gov/nuccore/XM_035155078.2" target=_blank>XM_035155078.2</A>
XM_035155857.2#ctsd	<A HREF="https://www.ncbi.nlm.nih.gov/nuccore/XM_035155857.2" target=_blank>XM_035155857.2</A>
XM_035155844.2#cdhr5a	<A HREF="https://www.ncbi.nlm.nih.gov/nuccore/XM_035155844.2" target=_blank>XM_035155844.2</A>
XM_035156178.2#drd4b	<A HREF="https://www.ncbi.nlm.nih.gov/nuccore/XM_035156178.2" target=_blank>XM_035156178.2</A>
XM_035155719.2#sirt3	<A HREF="https://www.ncbi.nlm.nih.gov/nuccore/XM_035155719.2" target=_blank>XM_035155719.2</A>
XM_035155718.2#sirt3	<A HREF="https://www.ncbi.nlm.nih.gov/nuccore/XM_035155718.2" target=_blank>XM_035155718.2</A>
XM_035155721.2#sirt3	<A HREF="https://www.ncbi.nlm.nih.gov/nuccore/XM_035155721.2" target=_blank>XM_035155721.2</A>
XM_035155720.2#sirt3	<A HREF="https://www.ncbi.nlm.nih.gov/nuccore/XM_035155720.2" target=_blank>XM_035155720.2</A>
XM_035155722.2#sirt3	<A HREF="https://www.ncbi.nlm.nih.gov/nuccore/XM_035155722.2" target=_blank>XM_035155722.2</A>
XM_035155717.2#psmd13	<A HREF="https://www.ncbi.nlm.nih.gov/nuccore/XM_035155717.2" target=_blank>XM_035155717.2</A>
XM_035157293.2#jph3a	<A HREF="https://www.ncbi.nlm.nih.gov/nuccore/XM_035157293.2" target=_blank>XM_035157293.2</A>
XM_035157306.2#LOC118109865	<A HREF="https://www.ncbi.nlm.nih.gov/nuccore/XM_035157306.2" target=_blank>XM_035157306.2</A>
XM_035157362.1#LOC118109894	<A HREF="https://www.ncbi.nlm.nih.gov/nuccore/XM_035157362.1" target=_blank>XM_035157362.1</A>
XM_035157353.1#LOC118109894	<A HREF="https://www.ncbi.nlm.nih.gov/nuccore/XM_035157353.1" target=_blank>XM_035157353.1</A>
XM_035157369.1#LOC118109894	<A HREF="https://www.ncbi.nlm.nih.gov/nuccore/XM_035157369.1" target=_blank>XM_035157369.1</A>
XM_035157317.2#kiaa0895l	<A HREF="https://www.ncbi.nlm.nih.gov/nuccore/XM_035157317.2" target=_blank>XM_035157317.2</A>
XM_047339684.1#kiaa0895l	<A HREF="https://www.ncbi.nlm.nih.gov/nuccore/XM_047339684.1" target=_blank>XM_047339684.1</A>
XM_047339685.1#kiaa0895l	<A HREF="https://www.ncbi.nlm.nih.gov/nuccore/XM_047339685.1" target=_blank>XM_047339685.1</A>
XM_047339683.1#kiaa0895l	<A HREF="https://www.ncbi.nlm.nih.gov/nuccore/XM_047339683.1" target=_blank>XM_047339683.1</A>
XM_047339687.1#kiaa0895l	<A HREF="https://www.ncbi.nlm.nih.gov/nuccore/XM_047339687.1" target=_blank>XM_047339687.1</A>
