LOC139071432	XM_070553901.1#LOC139071432
LOC139071432	XM_070553893.1#LOC139071432
LOC139072265	XM_070555925.1#LOC139072265
LOC129157067	XM_054736221.2#LOC129157067
LOC139072266	XM_070555929.1#LOC139072266
LOC139070601	XM_070554187.1#LOC139070601
LOC129164336	XM_070553891.1#LOC129164336
LOC139072245	XM_070555795.1#LOC139072245
LOC139063175	XM_070545507.1#LOC139063175
LOC139066147	XM_070548413.1#LOC139066147
LOC139066325	XM_070548912.1#LOC139066325
LOC139071441	XM_070553915.1#LOC139071441
LOC139067072	XM_070549004.1#LOC139067072
LOC139072269	XM_070555934.1#LOC139072269
LOC129159217	XM_070549041.1#LOC129159217
LOC139072271	XM_070555936.1#LOC139072271
LOC139071443	XM_070553918.1#LOC139071443
LOC139071444	XM_070553920.1#LOC139071444
LOC107372990	XM_070555592.1#LOC107372990
LOC107374007	XM_070553925.1#LOC107374007
LOC129160768	XM_054737796.2#LOC129160768
LOC107373397	XM_070555938.1#LOC107373397
acsl4a	XM_070543294.1#acsl4a
acsl4a	XM_070543528.1#acsl4a
nxt2	XM_070544070.1#nxt2
psmd10	XM_070543840.1#psmd10
xiap	XM_070544651.1#xiap
xiap	XM_070544543.1#xiap
stag2b	XM_070544361.1#stag2b
efnb1	XM_015945205.3#efnb1
LOC139063402	XM_070545692.1#LOC139063402
LOC139063402	XM_070545326.1#LOC139063402
LOC139063402	XM_070545893.1#LOC139063402
LOC139063402	XM_070545508.1#LOC139063402
LOC107378241	XM_015949487.3#LOC107378241
LOC107378241	XM_015948735.3#LOC107378241
LOC107379485	XM_015950656.3#LOC107379485
LOC107379485	XM_054738517.2#LOC107379485
LOC107379485	XM_015951427.3#LOC107379485
zc4h2	XM_015961878.3#zc4h2
LOC107380808	XM_070547921.1#LOC107380808
LOC107380808	XM_015955591.3#LOC107380808
LOC107380808	XM_015953331.3#LOC107380808
LOC107380808	XM_015952549.3#LOC107380808
LOC107380808	XM_015957947.3#LOC107380808
LOC107380808	XM_015956389.3#LOC107380808
LOC107380808	XM_054738471.2#LOC107380808
LOC107380808	XM_015958735.3#LOC107380808
LOC107380808	XM_015957166.3#LOC107380808
LOC107380808	XM_015954819.3#LOC107380808
LOC107380808	XM_015954081.3#LOC107380808
LOC107380808	XM_070547983.1#LOC107380808
asb12b	XM_015960685.3#asb12b
asb12b	XM_015959952.3#asb12b
LOC139072247	XM_070555802.1#LOC139072247
LOC139066172	XM_070548363.1#LOC139066172
tenm1	XM_015963828.3#tenm1
tenm1	XM_054738427.2#tenm1
tenm1	XM_015963084.3#tenm1
sh2d1ab	XM_015965030.3#sh2d1ab
LOC107389596	XM_015966229.3#LOC107389596
apool	XM_015968203.3#apool
apool	XM_015967415.3#apool
si:ch211-26b3.4	XM_015969383.3#si:ch211-26b3.4
si:ch211-26b3.4	XM_015970190.3#si:ch211-26b3.4
si:ch211-26b3.4	XM_015970981.3#si:ch211-26b3.4
hdx	XM_015972170.3#hdx
hdx	XM_015972951.3#hdx
rps6kal	XM_070548991.1#rps6kal
LOC107383029	XM_070548999.1#LOC107383029
LOC107383029	XM_070549005.1#LOC107383029
LOC139061497	XM_070549013.1#LOC139061497
LOC107397113	XM_054738367.2#LOC107397113
LOC107397113	XM_015940523.3#LOC107397113
si:dkey-237j10.2	XM_015941963.3#si:dkey-237j10.2
sh3bgrl	XM_015942810.3#sh3bgrl
LOC107374700	XM_015942932.3#LOC107374700
tent5d	XM_015943052.3#tent5d
tbx22	XM_070549045.1#tbx22
tbx22	XM_070549043.1#tbx22
tbx22	XM_070549044.1#tbx22
tbx22	XM_070549046.1#tbx22
LOC107375096	XM_015943491.3#LOC107375096
gpr174	XM_015943806.3#gpr174
p2ry10	XM_070549050.1#p2ry10
lpar4	XM_015943914.3#lpar4
lpar4	XM_070549113.1#lpar4
lpar4	XM_054738291.2#lpar4
cysltr1	XM_070549239.1#cysltr1
cysltr1	XM_054738293.2#cysltr1
cysltr1	XM_054738292.2#cysltr1
cysltr1	XM_015944269.3#cysltr1
LOC107375731	XM_015944474.3#LOC107375731
LOC139068864	XM_070549357.1#LOC139068864
polr1d	XM_054738294.2#polr1d
sybl1	XM_015945052.3#sybl1
mtus1a	XM_070549515.1#mtus1a
mtus1a	XM_070549458.1#mtus1a
mtus1a	XM_070549407.1#mtus1a
mtus1a	XM_070549396.1#mtus1a
mtus1a	XM_070549496.1#mtus1a
mtus1a	XM_070549391.1#mtus1a
pdgfrl	XM_015945244.3#pdgfrl
pdgfrl	XM_015945169.3#pdgfrl
slc7a2	XM_015945640.3#slc7a2
slc7a2	XM_054738274.2#slc7a2
slc7a2	XM_015945558.3#slc7a2
mtmr7a	XM_015945845.3#mtmr7a
cnot7	XM_070549741.1#cnot7
cnot7	XM_070549757.1#cnot7
zdhhc2	XM_015946153.3#zdhhc2
zdhhc2	XM_015946221.3#zdhhc2
micu3b	XM_054738266.2#micu3b
micu3b	XM_054738269.2#micu3b
micu3b	XM_054738267.2#micu3b
micu3b	XM_070549882.1#micu3b
micu3b	XM_054738265.2#micu3b
